User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Age_Group,App_Usage_Count_Group
U259,30,Female,Professional,Android,2.7,2.4,7,4.8,5,26,3,14.0,29-39,High (21-35)
U260,30,Male,Professional,iOS,3.4,3.1,10,4.8,4,58,4,7.0,29-39,Heavy (36-50)
U261,52,Female,Freelancer,iOS,11.7,4.8,7,5.5,8,15,2,6.6,51-60,Moderate (11-20)
U262,46,Other,Student,iOS,1.6,6.8,1,7.6,9,59,1,4.4,40-50,Heavy (36-50)
U263,26,Female,Freelancer,iOS,2.6,7.7,4,4.6,7,39,3,12.5,18-28,Heavy (36-50)
U264,45,Female,Student,Android,7.2,4.1,6,6.0,6,29,2,2.5,40-50,High (21-35)
U265,29,Other,Student,Android,7.6,4.0,6,7.3,3,51,4,3.7,29-39,Heavy (36-50)
U266,35,Other,Professional,Android,10.1,7.6,2,7.6,2,12,2,2.0,29-39,Moderate (11-20)
U267,47,Male,Business Owner,iOS,2.9,4.8,3,7.7,3,54,4,6.1,40-50,Heavy (36-50)
U268,33,Male,Freelancer,iOS,3.6,6.2,5,9.0,4,36,0,12.0,29-39,Heavy (36-50)
U269,22,Male,Student,iOS,11.0,3.4,10,8.9,4,55,2,9.4,18-28,Heavy (36-50)
U270,46,Male,Business Owner,Android,4.4,2.5,6,5.5,7,11,1,13.7,40-50,Moderate (11-20)
U271,53,Male,Professional,Android,1.1,6.8,5,4.5,8,36,0,4.8,51-60,Heavy (36-50)
U272,24,Female,Business Owner,iOS,10.1,5.2,8,4.8,6,48,0,11.5,18-28,Heavy (36-50)
U273,21,Male,Freelancer,Android,9.3,2.7,8,7.2,2,23,3,12.7,18-28,High (21-35)
U274,59,Other,Professional,Android,10.9,7.2,9,7.6,10,43,3,2.3,51-60,Heavy (36-50)
U275,52,Other,Student,iOS,9.5,1.7,3,6.6,3,41,5,3.0,51-60,Heavy (36-50)
U276,18,Male,Freelancer,iOS,6.9,4.3,8,6.6,10,41,3,3.5,18-28,Heavy (36-50)
U277,23,Male,Business Owner,iOS,10.4,5.9,5,6.8,2,13,6,8.9,18-28,Moderate (11-20)
U278,33,Female,Business Owner,Android,2.9,6.3,8,4.2,8,38,6,9.9,29-39,Heavy (36-50)
U279,28,Female,Student,Android,1.8,7.0,2,4.8,7,21,3,7.1,18-28,High (21-35)
U280,44,Other,Freelancer,iOS,3.3,0.7,5,7.2,3,59,5,5.3,40-50,Heavy (36-50)
U281,49,Male,Professional,iOS,10.6,5.3,1,5.2,4,58,1,6.1,40-50,Heavy (36-50)
U282,48,Female,Professional,iOS,2.0,5.8,10,7.9,10,37,6,9.0,40-50,Heavy (36-50)
U283,31,Male,Student,iOS,11.9,6.1,2,7.5,2,40,0,5.0,29-39,Heavy (36-50)
U284,43,Female,Business Owner,iOS,8.4,5.6,4,7.8,7,34,5,5.2,40-50,High (21-35)
U285,21,Male,Freelancer,iOS,5.3,2.8,8,8.1,4,19,3,13.7,18-28,Moderate (11-20)
U286,28,Male,Business Owner,Android,8.5,2.5,5,7.2,9,7,3,6.2,18-28,Light (1-10)
U287,42,Other,Freelancer,Android,9.0,3.8,10,5.2,5,31,4,3.7,40-50,High (21-35)
U288,18,Other,Business Owner,Android,5.6,3.3,8,4.7,10,35,6,6.3,18-28,High (21-35)
U289,42,Other,Professional,Android,5.6,7.6,5,4.3,6,13,6,11.4,40-50,Moderate (11-20)
U290,34,Male,Professional,iOS,5.4,0.6,8,6.9,5,12,4,9.0,29-39,Moderate (11-20)
U291,47,Male,Freelancer,Android,10.0,3.5,3,6.7,5,8,6,2.5,40-50,Light (1-10)
U292,36,Male,Business Owner,iOS,10.7,6.8,6,7.0,1,35,5,3.1,29-39,High (21-35)
U293,45,Male,Student,iOS,3.2,0.9,1,4.0,2,55,4,5.4,40-50,Heavy (36-50)
U294,53,Other,Professional,iOS,9.0,7.6,10,8.4,8,13,2,10.5,51-60,Moderate (11-20)
U295,60,Female,Business Owner,iOS,6.2,2.0,3,6.1,3,29,1,3.5,51-60,High (21-35)
U296,49,Other,Business Owner,iOS,8.6,5.5,7,6.0,2,15,1,8.7,40-50,Moderate (11-20)
U297,27,Other,Student,Android,2.4,1.5,6,8.3,3,19,5,6.9,18-28,Moderate (11-20)
U298,30,Male,Business Owner,iOS,7.9,7.0,5,8.1,9,18,6,10.8,29-39,Moderate (11-20)
U299,36,Other,Business Owner,Android,8.5,3.4,3,7.9,1,5,2,11.0,29-39,Light (1-10)
U300,31,Male,Student,iOS,8.8,1.7,4,4.6,9,59,5,2.4,29-39,Heavy (36-50)
U301,21,Male,Professional,Android,6.4,3.6,7,6.4,3,55,5,8.9,18-28,Heavy (36-50)
U302,55,Female,Student,iOS,10.8,1.0,2,4.3,10,44,5,11.0,51-60,Heavy (36-50)
U303,52,Female,Student,iOS,7.4,7.3,9,7.3,1,27,1,12.5,51-60,High (21-35)
U304,21,Female,Professional,iOS,7.8,1.1,3,5.1,1,38,6,5.5,18-28,Heavy (36-50)
U305,38,Other,Student,iOS,1.4,1.8,2,8.5,9,52,5,11.4,29-39,Heavy (36-50)
U306,21,Male,Business Owner,Android,11.4,0.6,3,8.0,8,15,0,7.8,18-28,Moderate (11-20)
U307,21,Male,Freelancer,Android,6.1,5.0,1,5.9,3,59,0,7.7,18-28,Heavy (36-50)
U308,55,Male,Student,Android,11.5,6.1,5,8.3,9,27,1,6.2,51-60,High (21-35)
U309,48,Female,Professional,iOS,7.4,1.3,3,4.2,3,14,5,14.0,40-50,Moderate (11-20)
U310,50,Male,Professional,iOS,2.0,5.6,8,7.0,8,59,6,8.8,40-50,Heavy (36-50)
U311,51,Other,Business Owner,Android,5.6,6.9,3,7.2,8,33,4,4.2,51-60,High (21-35)
U312,28,Male,Freelancer,Android,10.6,7.6,4,7.5,3,41,0,11.5,18-28,Heavy (36-50)
U313,21,Male,Student,iOS,8.8,6.7,7,6.5,10,34,6,5.6,18-28,High (21-35)
U314,50,Other,Student,iOS,8.3,3.0,5,4.7,10,49,3,13.5,40-50,Heavy (36-50)
U315,23,Male,Professional,Android,4.2,1.0,6,6.3,9,18,5,8.7,18-28,Moderate (11-20)
U316,29,Other,Student,iOS,1.5,3.4,2,6.1,9,52,0,13.7,29-39,Heavy (36-50)
U317,22,Other,Student,Android,10.9,6.6,7,5.2,6,14,2,6.4,18-28,Moderate (11-20)
U318,56,Other,Freelancer,iOS,11.5,6.6,5,7.0,10,5,2,8.5,51-60,Light (1-10)
U319,22,Other,Business Owner,Android,7.9,5.6,1,5.4,1,48,3,4.9,18-28,Heavy (36-50)
U320,33,Other,Professional,Android,6.0,1.4,4,8.4,10,21,4,4.6,29-39,High (21-35)
U321,43,Other,Freelancer,iOS,6.2,2.3,6,4.3,10,49,1,8.7,40-50,Heavy (36-50)
U322,25,Female,Freelancer,iOS,4.4,1.2,3,7.6,10,57,1,4.4,18-28,Heavy (36-50)
U323,54,Male,Professional,iOS,5.0,7.9,3,4.6,8,46,2,11.7,51-60,Heavy (36-50)
U324,33,Male,Professional,Android,7.8,1.5,5,5.2,7,29,0,8.2,29-39,High (21-35)
U325,55,Male,Student,Android,9.7,1.0,2,8.5,10,14,4,5.7,51-60,Moderate (11-20)
U326,56,Female,Business Owner,iOS,9.0,5.2,7,7.2,8,60,0,10.2,51-60,Heavy (36-50)
U327,20,Female,Freelancer,iOS,4.9,7.9,3,4.3,10,21,5,4.1,18-28,High (21-35)
U328,57,Other,Professional,Android,6.2,3.5,6,7.7,5,31,3,13.6,51-60,High (21-35)
U329,23,Male,Student,iOS,2.5,6.4,7,8.1,5,42,6,13.1,18-28,Heavy (36-50)
U330,44,Other,Business Owner,iOS,11.5,7.2,6,8.4,6,22,2,12.1,40-50,High (21-35)
U331,60,Female,Business Owner,Android,1.1,4.4,3,9.0,7,46,5,12.2,51-60,Heavy (36-50)
U332,55,Other,Freelancer,iOS,4.4,3.4,3,6.9,7,48,6,9.7,51-60,Heavy (36-50)
U333,54,Male,Business Owner,iOS,5.0,0.9,4,4.4,1,37,3,6.3,51-60,Heavy (36-50)
U334,51,Female,Student,Android,6.9,3.9,6,7.8,9,55,4,2.8,51-60,Heavy (36-50)
U335,38,Female,Professional,Android,1.5,2.4,8,7.3,1,45,1,10.2,29-39,Heavy (36-50)
U336,34,Male,Freelancer,iOS,7.6,1.9,5,7.5,7,54,5,12.6,29-39,Heavy (36-50)
U337,31,Female,Business Owner,iOS,7.1,1.5,5,6.6,1,13,0,12.9,29-39,Moderate (11-20)
U338,60,Male,Professional,Android,9.4,1.7,1,7.3,3,57,0,9.9,51-60,Heavy (36-50)
U339,38,Female,Business Owner,Android,6.3,1.7,7,5.3,2,50,4,8.3,29-39,Heavy (36-50)
U340,33,Other,Student,iOS,4.3,6.8,4,4.2,7,35,6,6.6,29-39,High (21-35)
U341,34,Male,Student,Android,11.3,3.4,3,8.0,10,56,0,4.6,29-39,Heavy (36-50)
U342,43,Male,Business Owner,iOS,2.6,6.5,7,6.8,1,47,0,2.6,40-50,Heavy (36-50)
U343,26,Other,Student,iOS,11.1,5.4,7,8.4,4,39,2,13.5,18-28,Heavy (36-50)
U344,60,Female,Business Owner,Android,10.5,2.0,2,7.9,3,49,5,7.2,51-60,Heavy (36-50)
U345,59,Female,Professional,iOS,6.4,6.5,1,6.1,9,58,3,7.5,51-60,Heavy (36-50)
U346,37,Male,Business Owner,iOS,2.4,6.4,6,6.4,8,54,6,7.2,29-39,Heavy (36-50)
U347,47,Other,Professional,Android,10.9,6.8,4,8.7,8,52,1,4.9,40-50,Heavy (36-50)
U348,38,Female,Professional,Android,6.4,7.4,9,7.6,10,15,3,9.3,29-39,Moderate (11-20)
U349,22,Male,Freelancer,Android,5.3,7.5,8,4.2,9,26,1,2.0,18-28,High (21-35)
U350,18,Male,Freelancer,iOS,1.7,5.9,3,4.8,6,15,0,10.8,18-28,Moderate (11-20)
U351,47,Other,Business Owner,iOS,5.4,4.6,5,4.3,4,27,2,6.3,40-50,High (21-35)
U352,57,Female,Business Owner,iOS,5.2,1.5,10,5.3,2,32,3,4.0,51-60,High (21-35)
U353,54,Female,Business Owner,iOS,3.7,7.8,3,5.5,8,39,2,13.8,51-60,Heavy (36-50)
U354,24,Male,Freelancer,iOS,11.5,6.2,2,4.8,8,6,4,10.3,18-28,Light (1-10)
U355,22,Female,Freelancer,iOS,5.6,3.1,9,7.9,7,47,4,5.6,18-28,Heavy (36-50)
U356,52,Female,Student,Android,4.3,3.9,9,8.9,4,6,5,9.0,51-60,Light (1-10)
U357,31,Male,Freelancer,Android,3.3,3.6,6,4.8,8,57,2,2.0,29-39,Heavy (36-50)
U358,50,Male,Professional,Android,5.1,3.1,8,5.7,1,50,2,11.6,40-50,Heavy (36-50)
U359,34,Female,Professional,Android,5.2,5.1,6,6.7,4,42,5,3.0,29-39,Heavy (36-50)
U360,26,Other,Business Owner,iOS,10.8,4.1,9,5.6,5,55,2,12.7,18-28,Heavy (36-50)
U361,40,Male,Student,Android,3.8,3.1,6,5.1,5,23,3,6.6,40-50,High (21-35)
U362,22,Male,Professional,Android,5.4,3.3,7,4.1,8,36,6,7.0,18-28,Heavy (36-50)
U363,33,Female,Business Owner,Android,10.2,6.2,8,5.4,6,42,4,12.8,29-39,Heavy (36-50)
U364,41,Female,Professional,iOS,5.0,4.8,2,5.1,9,53,2,9.8,40-50,Heavy (36-50)
U365,36,Other,Business Owner,Android,5.3,3.1,7,6.8,6,25,5,7.3,29-39,High (21-35)
U366,28,Other,Student,Android,10.9,3.3,2,6.1,5,44,1,3.9,18-28,Heavy (36-50)
U367,46,Other,Business Owner,iOS,4.3,2.6,8,5.4,1,8,1,11.1,40-50,Light (1-10)
U368,52,Male,Freelancer,Android,6.8,6.2,1,6.4,8,29,6,2.3,51-60,High (21-35)
U369,37,Male,Business Owner,iOS,11.5,5.0,8,4.3,7,36,5,11.0,29-39,Heavy (36-50)
U370,57,Female,Business Owner,Android,3.2,2.6,5,6.3,9,15,0,11.0,51-60,Moderate (11-20)
U371,59,Male,Professional,Android,5.4,5.7,9,6.0,1,54,2,13.3,51-60,Heavy (36-50)
U372,51,Other,Business Owner,Android,5.1,1.1,9,5.9,2,40,4,9.1,51-60,Heavy (36-50)
U373,18,Other,Business Owner,Android,1.3,5.5,1,7.4,4,31,3,5.0,18-28,High (21-35)
U374,60,Other,Professional,iOS,10.9,2.6,4,5.4,6,51,4,5.0,51-60,Heavy (36-50)
U375,53,Male,Professional,iOS,3.7,3.8,6,5.4,3,56,0,12.9,51-60,Heavy (36-50)
U376,37,Female,Freelancer,iOS,9.8,5.9,5,7.2,9,45,5,9.9,29-39,Heavy (36-50)
U377,60,Other,Student,iOS,2.3,5.1,2,4.4,5,13,1,12.5,51-60,Moderate (11-20)
U378,24,Male,Business Owner,Android,3.2,6.3,10,4.8,6,43,2,11.0,18-28,Heavy (36-50)
U379,26,Male,Business Owner,iOS,5.6,7.6,1,5.4,6,31,2,11.6,18-28,High (21-35)
U380,34,Female,Student,Android,1.4,1.0,8,7.4,7,9,2,3.0,29-39,Light (1-10)
U381,25,Male,Freelancer,Android,5.2,3.6,1,7.9,5,52,5,10.8,18-28,Heavy (36-50)
U382,24,Female,Professional,Android,2.7,2.9,7,5.4,3,45,2,8.3,18-28,Heavy (36-50)
U383,53,Male,Business Owner,iOS,6.5,6.8,2,7.3,6,48,6,8.4,51-60,Heavy (36-50)
U384,27,Male,Professional,iOS,4.9,2.5,3,5.6,2,53,1,8.8,18-28,Heavy (36-50)
U385,35,Male,Freelancer,iOS,2.5,6.4,6,7.3,8,53,1,6.7,29-39,Heavy (36-50)
U386,36,Other,Business Owner,iOS,5.1,7.5,3,6.0,6,37,6,13.8,29-39,Heavy (36-50)
U387,56,Female,Business Owner,Android,4.1,4.9,2,6.8,4,60,5,12.7,51-60,Heavy (36-50)
U388,31,Male,Professional,iOS,2.6,3.7,6,6.1,10,13,4,3.6,29-39,Moderate (11-20)
U389,39,Male,Freelancer,iOS,1.3,1.5,6,7.4,8,31,4,3.5,29-39,High (21-35)
U390,31,Female,Student,Android,3.4,5.9,5,5.4,4,43,5,2.9,29-39,Heavy (36-50)
U391,58,Female,Freelancer,Android,1.7,6.1,9,5.7,1,25,0,8.1,51-60,High (21-35)
U392,34,Other,Freelancer,Android,12.0,0.7,5,8.2,9,39,2,11.5,29-39,Heavy (36-50)
U393,50,Other,Student,iOS,3.9,4.6,6,5.7,3,44,3,8.3,40-50,Heavy (36-50)
U394,49,Female,Freelancer,iOS,2.9,6.7,2,8.2,8,11,2,4.3,40-50,Moderate (11-20)
U395,34,Other,Business Owner,iOS,2.0,5.8,4,8.0,8,8,2,7.6,29-39,Light (1-10)
U396,21,Male,Student,iOS,7.9,6.8,3,5.8,6,59,2,6.7,18-28,Heavy (36-50)
U397,23,Female,Business Owner,iOS,3.8,3.0,9,7.7,10,54,3,11.7,18-28,Heavy (36-50)
U398,58,Male,Business Owner,iOS,1.4,1.9,4,5.3,8,25,2,6.6,51-60,High (21-35)
U399,45,Other,Professional,iOS,5.7,6.0,9,6.1,3,53,2,5.5,40-50,Heavy (36-50)
U400,35,Other,Business Owner,Android,11.1,4.8,10,5.7,8,52,4,4.9,29-39,Heavy (36-50)
U401,20,Other,Business Owner,Android,11.3,7.7,8,7.5,8,50,0,11.7,18-28,Heavy (36-50)
U402,18,Male,Business Owner,Android,2.2,3.9,7,4.1,10,42,6,9.7,18-28,Heavy (36-50)
U403,39,Male,Professional,iOS,3.6,7.4,1,7.6,3,59,2,7.0,29-39,Heavy (36-50)
U404,26,Other,Professional,Android,7.2,0.6,5,7.0,7,16,0,7.8,18-28,Moderate (11-20)
U405,58,Other,Freelancer,iOS,8.6,6.9,9,7.1,4,58,5,9.9,51-60,Heavy (36-50)
U406,34,Female,Business Owner,iOS,3.1,4.9,3,7.9,2,19,5,6.4,29-39,Moderate (11-20)
U407,28,Other,Business Owner,Android,5.3,5.7,8,5.6,5,18,2,2.8,18-28,Moderate (11-20)
U408,46,Female,Freelancer,iOS,5.6,7.5,6,5.1,3,13,4,11.0,40-50,Moderate (11-20)
U409,53,Male,Freelancer,Android,1.6,0.9,10,6.9,7,30,0,7.6,51-60,High (21-35)
U410,45,Female,Freelancer,iOS,4.4,7.8,6,5.3,5,33,1,3.6,40-50,High (21-35)
U411,53,Other,Student,iOS,3.0,1.6,1,7.1,9,8,6,5.3,51-60,Light (1-10)
U412,18,Female,Freelancer,iOS,10.2,2.6,6,5.9,10,22,0,7.4,18-28,High (21-35)
U413,25,Female,Business Owner,Android,4.5,2.8,7,5.5,3,32,2,6.9,18-28,High (21-35)
U414,22,Female,Freelancer,Android,9.5,1.6,5,5.0,7,36,2,3.9,18-28,Heavy (36-50)
U415,27,Male,Professional,Android,1.7,1.8,6,8.0,10,26,5,9.6,18-28,High (21-35)
U416,52,Other,Student,iOS,2.6,6.6,8,6.6,6,51,5,4.3,51-60,Heavy (36-50)
U417,20,Male,Freelancer,iOS,1.3,4.9,9,8.4,6,58,3,10.1,18-28,Heavy (36-50)
U418,41,Female,Professional,Android,10.7,2.3,3,7.8,8,60,1,11.1,40-50,Heavy (36-50)
U419,55,Other,Student,iOS,1.6,7.6,6,4.7,2,6,4,5.9,51-60,Light (1-10)
U420,53,Male,Freelancer,iOS,5.6,3.6,10,7.7,2,19,0,7.9,51-60,Moderate (11-20)
U421,27,Female,Professional,iOS,4.8,2.4,7,6.3,10,25,0,9.4,18-28,High (21-35)
U422,45,Other,Professional,iOS,11.9,6.9,6,6.9,9,8,0,12.9,40-50,Light (1-10)
U423,26,Other,Student,iOS,3.3,7.9,10,7.1,4,10,1,13.6,18-28,Light (1-10)
U424,20,Male,Professional,Android,10.0,7.3,5,6.9,7,30,4,6.3,18-28,High (21-35)
U425,37,Male,Student,Android,9.0,0.9,5,5.0,6,32,4,11.8,29-39,High (21-35)
U426,41,Female,Freelancer,Android,6.2,5.2,7,4.6,9,55,6,5.8,40-50,Heavy (36-50)
U427,20,Male,Professional,iOS,2.5,5.6,5,6.5,6,31,2,12.5,18-28,High (21-35)
U428,40,Female,Student,iOS,10.7,3.8,9,8.3,7,30,3,5.8,40-50,High (21-35)
U429,31,Male,Freelancer,iOS,8.6,0.6,5,7.5,7,40,1,7.5,29-39,Heavy (36-50)
U430,33,Female,Business Owner,iOS,7.0,1.5,2,8.4,2,54,5,2.5,29-39,Heavy (36-50)
U431,60,Male,Freelancer,Android,9.9,7.9,10,6.7,8,6,2,8.3,51-60,Light (1-10)
U432,24,Male,Freelancer,Android,6.1,1.4,6,5.2,8,6,5,11.4,18-28,Light (1-10)
U433,40,Other,Professional,iOS,5.2,7.2,8,8.5,7,41,5,10.1,40-50,Heavy (36-50)
U434,53,Other,Professional,Android,4.0,6.4,10,6.6,3,42,1,9.6,51-60,Heavy (36-50)
U435,44,Female,Student,iOS,5.9,3.7,4,4.6,2,48,0,2.3,40-50,Heavy (36-50)
U436,57,Male,Business Owner,Android,4.9,3.5,7,4.0,6,18,3,5.5,51-60,Moderate (11-20)
U437,27,Female,Business Owner,iOS,7.7,6.3,4,8.1,3,14,1,11.5,18-28,Moderate (11-20)
U438,33,Male,Student,iOS,7.0,2.1,2,4.1,7,41,4,12.9,29-39,Heavy (36-50)
U439,28,Other,Student,iOS,6.7,3.6,10,8.3,5,19,3,12.8,18-28,Moderate (11-20)
U440,29,Male,Business Owner,iOS,1.6,6.6,2,5.6,2,40,0,4.5,29-39,Heavy (36-50)
U441,44,Male,Freelancer,iOS,2.2,5.2,1,5.9,9,49,0,5.8,40-50,Heavy (36-50)
U442,19,Other,Professional,Android,4.8,7.6,3,5.4,5,34,6,8.1,18-28,High (21-35)
U443,29,Male,Freelancer,Android,4.2,6.8,2,5.6,10,45,5,11.2,29-39,Heavy (36-50)
U444,39,Other,Student,Android,7.3,7.4,4,4.1,10,25,6,4.8,29-39,High (21-35)
U445,44,Male,Business Owner,iOS,6.0,7.1,4,7.2,8,33,1,8.8,40-50,High (21-35)
U446,60,Male,Business Owner,iOS,11.8,1.3,8,6.8,8,42,0,9.5,51-60,Heavy (36-50)
U447,33,Male,Freelancer,Android,11.3,6.8,2,7.1,2,7,5,4.1,29-39,Light (1-10)
U448,35,Female,Business Owner,iOS,3.7,7.0,7,4.2,9,54,1,4.0,29-39,Heavy (36-50)
U449,28,Other,Business Owner,iOS,8.7,5.7,9,5.4,8,15,4,2.4,18-28,Moderate (11-20)
U450,24,Other,Business Owner,Android,9.9,5.4,1,6.6,3,16,5,13.1,18-28,Moderate (11-20)
U451,42,Female,Student,Android,4.9,4.5,8,5.0,4,36,4,4.7,40-50,Heavy (36-50)
U452,20,Male,Business Owner,iOS,3.4,4.9,10,7.0,9,25,1,6.7,18-28,High (21-35)
U453,48,Female,Freelancer,Android,9.9,7.6,3,5.4,6,9,2,13.9,40-50,Light (1-10)
U454,32,Male,Professional,Android,4.3,5.5,8,4.5,4,9,5,10.3,29-39,Light (1-10)
U455,30,Female,Freelancer,iOS,7.9,3.8,2,6.8,4,34,4,13.9,29-39,High (21-35)
U456,47,Male,Student,iOS,5.2,2.2,6,6.7,7,37,3,13.6,40-50,Heavy (36-50)
U457,40,Other,Business Owner,Android,6.4,0.8,2,4.1,9,32,3,10.0,40-50,High (21-35)
U458,37,Male,Freelancer,iOS,6.8,5.4,6,8.9,6,43,1,6.7,29-39,Heavy (36-50)
U459,32,Other,Business Owner,Android,8.0,5.5,1,4.4,5,14,4,2.2,29-39,Moderate (11-20)
U460,32,Female,Student,iOS,1.7,0.7,10,5.6,10,19,3,3.1,29-39,Moderate (11-20)
U461,19,Female,Professional,Android,10.8,6.0,5,4.0,5,7,5,3.6,18-28,Light (1-10)
U462,60,Female,Professional,Android,11.2,4.8,4,4.3,6,57,0,13.2,51-60,Heavy (36-50)
U463,30,Other,Freelancer,Android,8.4,5.8,9,5.1,7,55,4,7.8,29-39,Heavy (36-50)
U464,43,Female,Business Owner,iOS,6.2,5.0,9,5.9,3,7,0,11.7,40-50,Light (1-10)
U465,39,Other,Freelancer,iOS,1.6,7.6,6,4.9,3,27,0,6.8,29-39,High (21-35)
U466,35,Female,Freelancer,iOS,9.1,3.2,6,4.4,9,16,6,2.1,29-39,Moderate (11-20)
U467,22,Other,Student,Android,1.9,1.3,4,5.1,4,9,0,7.4,18-28,Light (1-10)
U468,35,Other,Student,Android,11.0,2.7,9,5.3,10,5,6,4.4,29-39,Light (1-10)
U469,40,Other,Freelancer,iOS,4.4,6.9,5,6.7,4,36,2,11.6,40-50,Heavy (36-50)
U470,59,Other,Freelancer,Android,4.6,5.7,1,6.4,4,53,5,2.8,51-60,Heavy (36-50)
U471,50,Other,Student,iOS,6.1,1.4,9,7.0,7,59,1,3.0,40-50,Heavy (36-50)
U472,43,Other,Freelancer,iOS,2.5,0.6,5,8.5,3,47,6,3.0,40-50,Heavy (36-50)
U473,52,Male,Student,Android,1.5,5.7,8,6.3,9,7,5,5.9,51-60,Light (1-10)
U474,39,Male,Student,Android,4.4,6.8,5,4.1,1,49,0,13.0,29-39,Heavy (36-50)
U475,19,Male,Business Owner,Android,5.2,2.3,1,8.4,6,9,3,3.3,18-28,Light (1-10)
U476,25,Male,Student,iOS,11.6,3.6,5,4.1,7,39,3,12.7,18-28,Heavy (36-50)
U477,34,Female,Professional,Android,6.1,0.9,10,5.2,10,18,1,5.1,29-39,Moderate (11-20)
U478,29,Male,Student,iOS,1.5,4.6,4,7.2,4,21,0,8.5,29-39,High (21-35)
U479,55,Other,Business Owner,iOS,10.7,6.3,4,8.2,4,21,3,6.1,51-60,High (21-35)
U480,34,Male,Freelancer,iOS,5.8,1.5,7,8.9,2,31,3,8.6,29-39,High (21-35)
U481,20,Female,Professional,Android,11.6,5.7,1,5.3,8,40,4,8.3,18-28,Heavy (36-50)
U482,24,Male,Business Owner,Android,7.7,6.5,5,7.4,7,40,4,6.3,18-28,Heavy (36-50)
U483,56,Male,Professional,iOS,1.2,5.1,5,5.4,9,43,6,3.7,51-60,Heavy (36-50)
U484,45,Other,Freelancer,Android,3.3,1.3,3,5.6,7,57,5,8.6,40-50,Heavy (36-50)
U485,40,Male,Business Owner,Android,6.4,8.0,6,4.2,1,34,5,7.0,40-50,High (21-35)
U486,38,Male,Student,iOS,1.7,4.6,1,4.5,3,60,4,4.6,29-39,Heavy (36-50)
U487,45,Male,Freelancer,Android,5.8,1.7,4,8.1,8,27,0,7.2,40-50,High (21-35)
U488,56,Other,Business Owner,Android,8.4,2.5,10,7.3,7,51,6,12.5,51-60,Heavy (36-50)
U489,50,Female,Freelancer,iOS,6.4,5.3,6,8.3,1,29,0,13.1,40-50,High (21-35)
U490,25,Other,Business Owner,Android,2.1,6.3,10,8.6,5,9,0,2.2,18-28,Light (1-10)
U491,42,Other,Professional,Android,10.4,5.4,9,4.2,4,53,3,6.6,40-50,Heavy (36-50)
U492,54,Male,Freelancer,iOS,6.1,6.2,8,5.9,2,8,3,4.9,51-60,Light (1-10)
U493,30,Female,Student,Android,11.9,7.9,2,7.4,8,47,5,11.8,29-39,Heavy (36-50)
U494,34,Female,Freelancer,Android,11.7,4.2,6,5.4,3,44,0,9.5,29-39,Heavy (36-50)
U495,20,Male,Business Owner,iOS,4.4,0.6,9,6.3,2,9,1,5.4,18-28,Light (1-10)
U496,45,Male,Professional,iOS,11.9,6.2,7,5.3,1,14,1,13.9,40-50,Moderate (11-20)
U497,18,Female,Freelancer,Android,10.5,4.8,8,4.0,4,37,5,7.5,18-28,Heavy (36-50)
U498,51,Other,Student,iOS,5.6,7.1,9,4.1,8,37,5,10.3,51-60,Heavy (36-50)
U499,52,Other,Professional,Android,3.6,7.3,7,9.0,7,8,6,3.4,51-60,Light (1-10)
U500,60,Other,Business Owner,iOS,4.1,4.7,7,4.1,3,28,1,13.8,51-60,High (21-35)
U501,30,Male,Student,Android,3.0,4.9,8,5.4,1,49,1,10.0,29-39,Heavy (36-50)
U502,41,Other,Business Owner,iOS,6.0,4.5,4,7.6,2,21,5,12.1,40-50,High (21-35)
U503,45,Other,Business Owner,Android,10.2,2.7,5,6.8,2,19,4,3.2,40-50,Moderate (11-20)
U504,22,Female,Student,iOS,3.5,4.3,2,4.6,1,53,2,13.3,18-28,Heavy (36-50)
U505,60,Female,Professional,Android,3.2,4.6,5,5.6,3,25,0,10.9,51-60,High (21-35)
U506,39,Female,Professional,iOS,6.3,3.5,8,4.6,6,30,4,11.0,29-39,High (21-35)
U507,57,Female,Student,Android,4.6,7.0,2,4.8,6,30,2,5.1,51-60,High (21-35)
U508,38,Male,Student,iOS,3.6,5.8,3,6.5,1,24,1,2.8,29-39,High (21-35)
U509,60,Other,Freelancer,iOS,3.0,4.3,1,5.5,2,55,6,2.3,51-60,Heavy (36-50)
U510,25,Male,Student,iOS,2.1,4.1,8,5.4,2,23,0,6.6,18-28,High (21-35)
U511,37,Other,Student,iOS,7.5,3.1,8,8.1,6,20,0,5.6,29-39,Moderate (11-20)
U512,50,Other,Professional,iOS,9.9,3.2,6,6.9,8,54,6,3.1,40-50,Heavy (36-50)
U513,37,Female,Business Owner,Android,4.2,2.8,1,4.6,6,20,6,8.4,29-39,Moderate (11-20)
U514,60,Female,Student,iOS,4.0,7.6,1,8.2,3,20,0,8.6,51-60,Moderate (11-20)
U515,44,Female,Business Owner,iOS,6.1,6.9,10,7.0,2,16,0,2.6,40-50,Moderate (11-20)
U516,38,Other,Student,iOS,9.9,4.3,10,5.0,5,43,4,2.2,29-39,Heavy (36-50)
U517,43,Female,Business Owner,iOS,10.9,5.0,8,6.8,2,24,3,8.3,40-50,High (21-35)
